Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
57,No,Travel_Rarely,1492,Human Resources,11,2,Life Sciences,1,856,2,Female,37,3,1,Manager,2,Divorced,6441,26934,2,Y,Yes,20,3,4,80,3,21,4,2,15,11,11,15
54,Yes,Travel_Rarely,1343,Human Resources,5,4,Human Resources,1,857,2,Female,56,2,1,Human Resources,2,Single,10822,5361,6,Y,No,22,4,3,80,0,6,4,4,20,13,8,15
53,Yes,Non-Travel,1355,Research & Development,5,3,Other,1,858,4,Female,56,4,2,Research Director,3,Married,8381,15707,9,Y,Yes,21,3,4,80,2,1,2,1,27,6,5,14
41,No,Travel_Frequently,427,Human Resources,15,2,Other,1,859,4,Female,75,4,4,Manufacturing Director,3,Single,13863,3924,6,Y,No,24,4,4,80,2,36,6,1,9,11,4,8
48,No,Non-Travel,151,Research & Development,29,2,Human Resources,1,860,1,Male,70,2,1,Human Resources,3,Divorced,6184,14647,8,Y,No,11,3,4,80,1,13,4,3,18,8,0,1
23,No,Travel_Rarely,475,Sales,18,1,Other,1,861,4,Female,54,1,4,Sales Executive,2,Single,17653,23627,5,Y,Yes,14,4,1,80,1,7,3,3,16,9,7,5
19,No,Travel_Rarely,362,Human Resources,11,2,Life Sciences,1,862,2,Female,47,4,5,Manager,4,Single,10315,23031,6,Y,Yes,20,3,2,80,3,28,1,1,0,7,2,13
37,No,Travel_Rarely,366,Human Resources,26,3,Human Resources,1,863,3,Male,41,3,2,Research Director,4,Single,5533,8681,9,Y,Yes,21,3,4,80,0,6,4,1,12,1,11,8
45,No,Non-Travel,458,Sales,12,2,Human Resources,1,864,3,Male,80,2,4,Manufacturing Director,3,Divorced,18426,4701,0,Y,Yes,17,4,2,80,2,37,5,3,35,15,12,9
28,No,Travel_Frequently,1440,Sales,2,4,Medical,1,865,1,Male,68,3,2,Research Scientist,4,Divorced,15560,16175,6,Y,Yes,14,4,1,80,2,21,5,2,19,17,1,14
21,No,Travel_Rarely,1447,Human Resources,20,2,Marketing,1,866,4,Male,39,1,4,Research Scientist,2,Single,2641,12122,1,Y,No,11,3,4,80,3,16,6,3,39,9,6,3
32,Yes,Travel_Rarely,751,Sales,15,2,Medical,1,867,1,Female,83,2,4,Sales Executive,3,Single,16925,18805,6,Y,No,20,4,1,80,3,15,6,4,5,5,10,4
23,No,Non-Travel,145,Research & Development,20,4,Marketing,1,868,2,Male,58,3,5,Healthcare Representative,3,Married,11633,18719,2,Y,Yes,11,3,4,80,2,32,3,3,22,5,1,5
47,Yes,Travel_Frequently,699,Sales,4,2,Human Resources,1,869,4,Female,70,3,2,Manager,2,Married,4297,11718,8,Y,Yes,11,3,4,80,0,38,1,3,23,12,13,14
55,No,Non-Travel,819,Sales,22,2,Other,1,870,1,Female,38,1,3,Manufacturing Director,3,Single,18767,2056,4,Y,Yes,21,3,1,80,0,34,3,3,4,16,14,1
19,No,Travel_Rarely,1392,Human Resources,18,1,Marketing,1,871,3,Male,92,2,4,Manufacturing Director,2,Divorced,4996,15973,6,Y,No,20,3,3,80,0,37,1,3,31,1,0,15
32,No,Travel_Frequently,700,Research & Development,6,3,Human Resources,1,872,3,Male,66,4,4,Healthcare Representative,3,Married,1014,17352,7,Y,No,15,3,3,80,1,31,1,3,16,17,10,4
28,No,Travel_Frequently,480,Sales,23,1,Human Resources,1,873,1,Female,43,4,1,Healthcare Representative,4,Single,15895,22334,1,Y,No,17,3,2,80,0,2,6,3,10,6,14,3
25,No,Travel_Rarely,217,Research & Development,27,3,Medical,1,874,1,Female,68,3,2,Human Resources,3,Married,2674,25439,0,Y,No,19,4,2,80,1,2,4,2,26,13,14,0
43,Yes,Travel_Frequently,215,Research & Development,26,4,Medical,1,875,1,Male,69,1,3,Research Director,3,Married,6099,17052,6,Y,Yes,18,3,1,80,1,7,5,3,3,14,12,7
22,No,Travel_Frequently,359,Research & Development,19,4,Other,1,876,2,Male,83,3,5,Human Resources,3,Married,18864,5147,5,Y,No,12,3,1,80,3,30,2,1,22,7,1,9
23,No,Non-Travel,1198,Human Resources,11,4,Technical Degree,1,877,2,Male,32,1,3,Laboratory Technician,1,Divorced,8363,5537,5,Y,No,19,3,1,80,1,8,4,3,22,8,5,14
43,No,Travel_Rarely,404,Sales,28,3,Life Sciences,1,878,3,Female,84,4,5,Laboratory Technician,4,Single,6957,24812,1,Y,Yes,14,3,3,80,1,4,6,2,33,10,1,1
21,Yes,Travel_Rarely,106,Human Resources,24,3,Technical Degree,1,879,2,Female,62,3,3,Sales Executive,2,Divorced,5210,2721,2,Y,Yes,22,3,3,80,3,27,0,4,20,2,0,11
36,No,Travel_Rarely,465,Sales,2,3,Technical Degree,1,880,2,Male,48,3,3,Manager,1,Divorced,16776,14269,3,Y,No,20,4,4,80,0,14,3,1,21,13,0,9
37,No,Travel_Rarely,622,Sales,27,4,Other,1,881,4,Female,63,1,2,Manufacturing Director,4,Married,18359,18769,2,Y,Yes,21,4,4,80,0,26,6,3,0,7,13,11
50,No,Travel_Rarely,1471,Human Resources,8,3,Marketing,1,882,2,Male,79,2,1,Research Director,3,Single,19069,21201,1,Y,Yes,15,3,1,80,2,30,0,3,31,2,3,8
37,No,Travel_Frequently,1338,Research & Development,29,2,Other,1,883,4,Female,76,1,3,Research Scientist,3,Married,3083,9426,2,Y,Yes,22,3,1,80,2,39,1,1,27,17,7,7
29,No,Non-Travel,528,Research & Development,11,1,Other,1,884,2,Female,75,2,4,Research Scientist,2,Divorced,19070,15788,5,Y,No,21,3,2,80,1,17,6,3,17,13,5,1
18,No,Travel_Rarely,890,Sales,5,4,Human Resources,1,885,3,Male,85,4,4,Sales Representative,2,Divorced,5158,16007,8,Y,No,15,4,3,80,2,37,4,2,6,7,3,6
43,No,Non-Travel,846,Human Resources,18,1,Human Resources,1,886,1,Male,86,3,4,Healthcare Representative,4,Single,17571,13079,3,Y,Yes,14,4,1,80,3,3,0,3,37,16,5,3
31,Yes,Non-Travel,466,Research & Development,23,2,Human Resources,1,887,3,Male,80,3,1,Sales Executive,4,Divorced,3782,16346,5,Y,Yes,23,3,3,80,2,20,0,4,5,7,5,7
55,No,Travel_Frequently,412,Research & Development,18,3,Life Sciences,1,888,2,Female,83,1,3,Sales Representative,2,Divorced,5100,9115,0,Y,No,16,4,1,80,2,22,5,2,13,4,8,12
54,No,Travel_Rarely,637,Sales,14,1,Marketing,1,889,1,Female,57,1,5,Sales Representative,4,Single,12701,12911,5,Y,No,11,3,4,80,1,21,6,3,29,11,3,2
28,No,Travel_Frequently,1020,Sales,22,2,Marketing,1,890,1,Male,48,4,5,Manager,2,Married,16525,2259,2,Y,Yes,12,3,1,80,3,0,0,4,13,1,5,4
53,No,Travel_Rarely,1177,Human Resources,10,2,Human Resources,1,891,1,Female,56,4,2,Manufacturing Director,3,Single,19456,22872,8,Y,Yes,14,4,4,80,2,24,5,1,8,16,14,7
30,No,Travel_Frequently,964,Sales,3,1,Technical Degree,1,892,4,Male,77,2,1,Research Director,2,Divorced,1097,10791,3,Y,No,14,4,2,80,0,27,5,2,30,12,9,1
20,No,Non-Travel,1287,Research & Development,9,4,Life Sciences,1,893,3,Female,48,4,3,Research Scientist,1,Single,10483,9536,6,Y,Yes,18,4,2,80,3,36,1,3,1,13,0,9
50,No,Travel_Rarely,881,Research & Development,3,1,Technical Degree,1,894,4,Male,80,4,4,Research Scientist,2,Married,4464,21639,3,Y,No,19,4,2,80,3,10,5,3,17,8,6,15
23,Yes,Non-Travel,433,Research & Development,11,4,Medical,1,895,1,Female,36,4,1,Research Scientist,2,Divorced,2787,22432,5,Y,Yes,22,4,1,80,1,21,1,1,4,8,6,3
27,No,Non-Travel,897,Research & Development,12,3,Marketing,1,896,3,Female,58,4,1,Laboratory Technician,1,Married,8763,10947,6,Y,No,14,3,2,80,3,24,5,1,25,8,10,13
22,No,Travel_Frequently,447,Human Resources,12,4,Marketing,1,897,3,Female,72,2,3,Manager,1,Married,1683,13769,1,Y,Yes,16,4,1,80,3,20,5,2,22,5,0,2
40,Yes,Travel_Rarely,372,Human Resources,3,3,Technical Degree,1,898,2,Female,98,4,2,Sales Executive,1,Single,17092,21541,9,Y,No,14,3,3,80,3,35,6,2,11,11,7,9
27,No,Non-Travel,1062,Sales,21,1,Life Sciences,1,899,4,Male,87,2,2,Research Scientist,1,Married,2132,12950,5,Y,Yes,14,4,4,80,3,19,6,2,13,9,13,12
19,No,Travel_Frequently,819,Sales,7,3,Marketing,1,900,4,Female,37,1,2,Research Scientist,2,Single,13314,18860,7,Y,Yes,22,3,3,80,3,15,1,3,12,4,4,4
30,No,Travel_Rarely,599,Sales,14,2,Technical Degree,1,901,2,Male,71,3,4,Sales Executive,4,Single,6877,7283,5,Y,Yes,21,4,1,80,3,27,0,3,34,17,12,16
57,No,Travel_Rarely,1216,Human Resources,24,3,Other,1,902,4,Male,71,1,4,Laboratory Technician,1,Married,14068,11791,1,Y,Yes,22,4,2,80,3,28,3,2,14,6,14,16
19,No,Non-Travel,784,Research & Development,28,4,Other,1,903,1,Male,42,4,3,Sales Representative,3,Single,15633,4359,3,Y,No,19,3,4,80,0,25,4,3,34,12,14,10
37,No,Travel_Rarely,178,Sales,11,4,Life Sciences,1,904,1,Male,55,3,2,Sales Executive,2,Single,16758,9405,0,Y,Yes,24,4,2,80,3,39,4,1,18,0,8,16
18,No,Non-Travel,721,Research & Development,7,4,Technical Degree,1,905,4,Female,47,4,3,Sales Representative,4,Married,18425,26408,6,Y,No,14,3,3,80,1,1,1,4,14,5,7,10
54,No,Travel_Rarely,1340,Sales,25,3,Other,1,906,2,Male,71,4,2,Healthcare Representative,3,Divorced,12057,19645,7,Y,No,23,4,1,80,0,9,0,3,7,7,2,14
26,No,Travel_Frequently,1046,Sales,21,4,Life Sciences,1,907,3,Female,80,1,1,Human Resources,2,Single,1854,16357,9,Y,Yes,16,3,4,80,3,12,6,2,22,8,0,7
34,No,Non-Travel,457,Sales,10,4,Human Resources,1,908,4,Female,45,4,5,Research Scientist,2,Single,6738,8323,1,Y,No,24,3,4,80,2,14,6,3,12,6,2,11
26,No,Non-Travel,717,Sales,11,2,Life Sciences,1,909,3,Female,32,1,5,Sales Executive,3,Married,3026,7937,9,Y,Yes,23,4,1,80,1,8,3,1,22,9,13,16
28,No,Travel_Rarely,606,Sales,15,3,Medical,1,910,2,Female,74,4,2,Human Resources,1,Single,6365,19966,4,Y,No,19,4,1,80,0,26,2,2,30,7,1,4
32,Yes,Travel_Rarely,1304,Research & Development,19,2,Human Resources,1,911,3,Male,51,2,3,Research Director,1,Married,3550,13030,7,Y,Yes,13,4,4,80,1,7,6,4,29,1,1,3
41,No,Non-Travel,675,Sales,16,4,Technical Degree,1,912,2,Female,52,3,4,Manager,3,Divorced,8089,19882,7,Y,Yes,17,4,3,80,0,5,1,2,1,17,10,10
55,No,Travel_Rarely,1369,Research & Development,22,4,Human Resources,1,913,2,Male,88,1,2,Healthcare Representative,4,Divorced,17623,15003,4,Y,No,17,4,3,80,2,35,2,2,10,14,14,7
52,Yes,Travel_Frequently,343,Human Resources,21,4,Human Resources,1,914,1,Female,91,1,2,Research Director,1,Married,17873,12578,7,Y,No,11,3,2,80,1,23,4,2,24,5,3,15
47,No,Travel_Rarely,605,Sales,28,3,Technical Degree,1,915,1,Female,97,3,4,Research Director,2,Divorced,13043,14979,5,Y,Yes,21,4,4,80,1,2,4,3,28,13,1,15
48,No,Travel_Frequently,521,Research & Development,20,1,Technical Degree,1,916,2,Male,83,1,2,Healthcare Representative,2,Married,2036,4209,4,Y,No,12,4,1,80,0,25,6,4,21,17,7,2
22,No,Travel_Frequently,1443,Human Resources,12,4,Other,1,917,4,Female,86,3,1,Sales Representative,4,Single,7122,22447,3,Y,Yes,15,3,1,80,0,35,3,1,18,2,4,11
31,No,Travel_Frequently,1210,Human Resources,18,4,Medical,1,918,1,Female,52,2,4,Sales Executive,2,Divorced,15578,14060,4,Y,Yes,18,3,1,80,2,20,3,3,8,0,0,12
28,No,Travel_Frequently,316,Human Resources,23,4,Technical Degree,1,919,2,Female,89,4,1,Manufacturing Director,1,Single,16689,9228,3,Y,No,16,4,1,80,3,12,2,4,37,0,5,0
26,Yes,Travel_Frequently,1401,Research & Development,13,4,Marketing,1,920,3,Female,84,2,5,Research Scientist,4,Single,17150,11300,0,Y,Yes,24,3,4,80,0,10,6,4,28,13,11,3
51,No,Travel_Rarely,1108,Sales,5,3,Marketing,1,921,3,Female,92,4,4,Laboratory Technician,1,Married,12692,24050,2,Y,No,24,4,3,80,0,7,4,3,9,0,6,5
29,No,Travel_Frequently,1292,Sales,4,1,Medical,1,922,4,Male,85,3,4,Sales Executive,4,Divorced,13054,10681,7,Y,Yes,23,3,2,80,0,13,3,2,21,0,12,4
52,No,Travel_Rarely,429,Research & Development,28,1,Life Sciences,1,923,3,Female,84,2,3,Research Scientist,3,Divorced,2767,10196,6,Y,Yes,23,3,3,80,2,32,3,4,23,3,0,4
52,No,Travel_Frequently,749,Sales,14,1,Life Sciences,1,924,3,Female,54,4,3,Sales Executive,2,Single,5708,10267,6,Y,Yes,17,3,2,80,3,1,4,1,7,11,12,9
18,No,Non-Travel,490,Research & Development,8,4,Marketing,1,925,2,Male,55,3,4,Research Director,4,Single,9353,7372,2,Y,No,13,4,1,80,3,0,6,3,5,14,11,1
57,No,Travel_Frequently,480,Sales,9,4,Technical Degree,1,926,3,Female,78,4,5,Manufacturing Director,3,Married,2256,8150,8,Y,Yes,16,3,1,80,2,10,4,4,6,3,2,15
39,No,Non-Travel,1429,Human Resources,25,1,Medical,1,927,3,Male,92,1,2,Laboratory Technician,1,Divorced,11143,12920,5,Y,Yes,19,4,4,80,3,5,0,1,19,9,8,14
46,No,Travel_Frequently,841,Sales,19,1,Life Sciences,1,928,3,Female,74,1,3,Sales Executive,3,Married,6351,18001,7,Y,No,13,4,1,80,1,31,5,1,16,10,12,4
25,No,Travel_Frequently,919,Research & Development,3,4,Life Sciences,1,929,3,Female,68,3,5,Research Scientist,1,Married,15263,18856,7,Y,Yes,24,4,4,80,2,14,3,1,35,5,13,8
28,Yes,Travel_Frequently,772,Research & Development,5,4,Human Resources,1,930,2,Male,94,4,5,Laboratory Technician,4,Married,1749,17147,2,Y,No,23,3,4,80,0,11,2,1,7,9,6,4
58,Yes,Non-Travel,612,Human Resources,21,2,Marketing,1,931,3,Female,98,1,3,Laboratory Technician,4,Divorced,18092,19221,3,Y,No,23,4,4,80,3,36,6,3,12,11,13,4
54,No,Non-Travel,1048,Research & Development,26,2,Technical Degree,1,932,4,Female,85,2,2,Manager,2,Married,7416,3186,5,Y,No,23,3,1,80,1,28,1,1,23,2,12,8
31,No,Travel_Frequently,1311,Sales,18,2,Medical,1,933,1,Male,38,4,3,Research Director,2,Divorced,7950,8461,1,Y,Yes,16,3,1,80,2,21,1,3,30,14,14,8
47,No,Travel_Rarely,1029,Sales,1,1,Life Sciences,1,934,4,Male,99,4,5,Manager,4,Married,13328,19865,6,Y,No,17,4,3,80,2,13,4,1,22,15,11,1
52,No,Travel_Frequently,1012,Human Resources,8,3,Human Resources,1,935,1,Female,57,1,1,Research Scientist,1,Single,2713,13464,1,Y,Yes,15,4,2,80,0,18,5,1,16,9,3,6
38,No,Non-Travel,743,Research & Development,19,4,Marketing,1,936,4,Male,74,1,3,Research Scientist,1,Married,13777,26083,4,Y,No,20,4,3,80,0,4,6,3,23,10,14,0
54,No,Travel_Frequently,526,Human Resources,17,2,Marketing,1,937,1,Female,55,3,5,Sales Representative,4,Married,9308,16052,3,Y,Yes,23,4,1,80,2,34,6,2,9,15,5,1
22,No,Non-Travel,601,Sales,17,3,Medical,1,938,1,Male,57,4,3,Sales Executive,1,Divorced,11673,9332,8,Y,No,18,4,2,80,1,24,2,4,30,16,5,11
36,No,Non-Travel,829,Human Resources,11,4,Life Sciences,1,939,1,Female,69,2,5,Sales Executive,4,Single,16378,18615,1,Y,No,18,3,4,80,0,37,0,4,19,13,14,5
31,Yes,Non-Travel,1383,Research & Development,2,3,Medical,1,940,1,Male,44,1,2,Sales Representative,2,Single,16329,2327,6,Y,No,16,3,2,80,2,8,3,3,15,15,11,15
43,No,Travel_Frequently,170,Human Resources,6,1,Medical,1,941,2,Male,35,4,5,Human Resources,1,Divorced,14882,24765,6,Y,Yes,17,4,4,80,2,6,0,1,13,13,2,3
21,No,Non-Travel,577,Research & Development,22,1,Other,1,942,4,Male,56,1,4,Healthcare Representative,2,Divorced,17579,7239,6,Y,No,13,4,1,80,0,17,6,3,2,5,1,4
42,No,Non-Travel,1301,Research & Development,14,1,Human Resources,1,943,1,Male,67,3,1,Sales Executive,3,Single,5714,19333,0,Y,Yes,23,4,2,80,3,1,2,1,29,9,4,5
59,No,Travel_Frequently,556,Sales,3,2,Marketing,1,944,4,Male,97,4,5,Healthcare Representative,2,Divorced,11664,12078,7,Y,Yes,17,3,4,80,1,9,0,3,17,16,7,13
42,No,Non-Travel,288,Sales,12,4,Other,1,945,3,Male,93,4,3,Sales Executive,3,Single,16753,9038,1,Y,Yes,17,3,3,80,3,1,4,4,5,9,2,16
35,No,Travel_Frequently,390,Sales,4,1,Technical Degree,1,946,1,Male,59,3,3,Human Resources,2,Married,13321,10048,4,Y,Yes,14,4,3,80,3,7,1,3,19,9,4,9
57,No,Non-Travel,1019,Research & Development,12,2,Marketing,1,947,4,Male,32,2,5,Manufacturing Director,2,Married,15630,16954,1,Y,Yes,20,4,4,80,1,6,4,4,34,13,13,3
25,Yes,Travel_Rarely,391,Human Resources,13,2,Marketing,1,948,2,Male,91,1,4,Human Resources,1,Single,18658,4297,4,Y,Yes,24,3,3,80,1,34,3,4,18,16,2,14
56,No,Travel_Rarely,855,Research & Development,2,2,Human Resources,1,949,4,Female,41,3,5,Research Scientist,2,Single,4709,19691,6,Y,No,23,3,3,80,0,22,4,4,25,8,13,5
57,No,Non-Travel,1406,Sales,2,2,Technical Degree,1,950,1,Male,59,4,2,Sales Representative,4,Married,1338,26773,5,Y,No,14,4,2,80,0,7,2,3,34,14,6,5
31,No,Travel_Rarely,476,Sales,15,1,Life Sciences,1,951,3,Female,67,3,4,Research Scientist,1,Married,7761,14703,4,Y,Yes,24,4,3,80,0,20,6,2,11,6,14,2
49,Yes,Travel_Frequently,1279,Human Resources,23,2,Technical Degree,1,952,4,Male,89,4,5,Manufacturing Director,1,Single,5275,4779,3,Y,Yes,13,3,2,80,1,32,2,3,7,1,5,8
55,No,Travel_Rarely,607,Sales,29,1,Life Sciences,1,953,3,Female,67,3,1,Manager,1,Divorced,12491,15706,7,Y,No,20,3,1,80,3,0,3,3,36,3,5,10
50,No,Non-Travel,627,Sales,17,1,Technical Degree,1,954,2,Female,44,2,4,Research Scientist,2,Divorced,19040,15225,7,Y,No,17,3,3,80,1,11,3,2,9,17,0,4
40,No,Non-Travel,1478,Sales,7,2,Medical,1,955,4,Male,47,4,5,Research Scientist,1,Single,7762,9318,0,Y,Yes,15,3,1,80,0,10,1,2,20,10,1,13
32,No,Travel_Frequently,658,Human Resources,28,1,Technical Degree,1,956,4,Male,81,3,1,Research Scientist,3,Divorced,9834,21720,9,Y,No,13,3,3,80,3,29,0,4,28,4,5,1
50,No,Non-Travel,1310,Research & Development,14,4,Other,1,957,2,Female,58,2,5,Laboratory Technician,3,Married,15358,15531,1,Y,Yes,16,4,4,80,0,3,1,1,30,7,7,7
42,No,Travel_Frequently,1154,Sales,12,4,Other,1,958,2,Female,89,2,2,Healthcare Representative,2,Married,10872,7335,2,Y,No,22,4,4,80,3,33,4,1,39,4,4,12
34,No,Travel_Rarely,359,Human Resources,17,3,Human Resources,1,959,2,Male,50,1,3,Human Resources,1,Divorced,18553,11530,0,Y,No,16,3,1,80,0,22,0,4,6,1,11,4
50,No,Travel_Rarely,520,Sales,14,4,Life Sciences,1,960,1,Male,46,4,5,Manager,4,Single,9173,26791,2,Y,No,16,3,1,80,1,31,3,3,33,4,1,14
19,No,Travel_Frequently,403,Human Resources,6,1,Marketing,1,961,1,Male,47,1,4,Human Resources,4,Married,17685,9502,9,Y,No,12,3,1,80,2,2,2,1,33,2,4,3
31,No,Travel_Frequently,1041,Sales,19,1,Human Resources,1,962,4,Female,86,2,5,Healthcare Representative,3,Married,12333,25910,7,Y,No,23,3,4,80,2,27,4,3,29,11,8,3
57,No,Non-Travel,1162,Human Resources,24,4,Other,1,963,4,Male,66,1,5,Manager,2,Married,18950,3649,3,Y,Yes,21,4,1,80,3,3,1,2,3,6,5,8
57,No,Travel_Rarely,641,Sales,6,2,Other,1,964,4,Male,89,1,5,Research Director,2,Divorced,12356,15472,6,Y,Yes,20,4,4,80,1,11,6,2,29,3,12,14
56,No,Travel_Frequently,1401,Research & Development,27,2,Life Sciences,1,965,3,Male,67,3,5,Laboratory Technician,2,Single,8816,4862,6,Y,No,22,4,1,80,0,23,5,4,24,13,12,11
23,No,Travel_Rarely,1326,Sales,18,1,Other,1,966,2,Male,41,1,4,Research Scientist,2,Divorced,13149,2917,4,Y,Yes,17,4,2,80,3,32,5,3,13,17,4,3
23,No,Travel_Frequently,1189,Human Resources,24,2,Other,1,967,4,Male,30,2,4,Laboratory Technician,2,Single,19594,14444,0,Y,Yes,23,3,2,80,3,2,3,4,23,6,9,2
20,No,Travel_Rarely,207,Sales,5,3,Life Sciences,1,968,2,Female,87,1,5,Human Resources,1,Single,12344,10353,9,Y,No,17,3,3,80,0,3,6,1,30,14,5,4
24,No,Non-Travel,367,Research & Development,24,3,Other,1,969,1,Female,32,4,3,Manager,1,Divorced,17187,22521,3,Y,Yes,20,4,2,80,0,29,0,1,38,0,12,16
25,Yes,Travel_Rarely,321,Sales,24,4,Marketing,1,970,2,Male,92,3,5,Manufacturing Director,1,Married,12851,25731,6,Y,Yes,22,3,1,80,0,5,5,1,27,11,11,4
59,No,Travel_Rarely,1213,Human Resources,6,4,Medical,1,971,3,Male,50,2,4,Laboratory Technician,4,Single,8230,7449,4,Y,No,14,4,2,80,1,29,0,3,24,5,13,3
32,No,Travel_Rarely,792,Human Resources,2,2,Human Resources,1,972,3,Female,52,1,2,Research Scientist,1,Divorced,9803,24066,1,Y,Yes,21,3,2,80,2,7,2,4,18,12,10,6
46,No,Travel_Rarely,354,Research & Development,8,1,Marketing,1,973,2,Male,38,4,5,Manufacturing Director,2,Married,16795,4811,7,Y,No,16,3,1,80,3,17,3,4,3,5,11,6
50,No,Travel_Rarely,352,Human Resources,15,4,Marketing,1,974,3,Female,84,2,5,Human Resources,2,Single,2943,5421,1,Y,No,14,4,2,80,3,15,3,1,33,12,8,6
47,No,Non-Travel,356,Sales,15,3,Medical,1,975,3,Male,48,1,5,Manufacturing Director,4,Single,15015,22599,7,Y,Yes,14,3,1,80,2,5,4,4,31,14,6,16
56,No,Travel_Frequently,482,Sales,11,4,Human Resources,1,976,1,Female,91,3,5,Healthcare Representative,4,Married,9348,11290,1,Y,No,16,3,2,80,3,23,4,2,24,15,9,14
44,No,Travel_Rarely,541,Sales,22,4,Marketing,1,977,4,Female,68,1,1,Research Director,3,Single,12750,4721,4,Y,Yes,19,3,1,80,1,27,6,2,21,7,2,6
53,Yes,Non-Travel,698,Human Resources,22,3,Other,1,978,3,Male,56,2,5,Research Scientist,4,Divorced,6385,26698,3,Y,Yes,22,4,4,80,0,31,0,2,27,12,9,14
46,No,Travel_Rarely,1213,Sales,24,1,Medical,1,979,4,Female,75,2,4,Laboratory Technician,3,Single,17639,12892,0,Y,No,23,3,4,80,2,24,5,2,17,12,9,3
55,No,Travel_Rarely,489,Sales,1,4,Human Resources,1,980,2,Male,63,2,4,Manager,1,Single,10243,21637,7,Y,Yes,17,3,3,80,1,27,5,4,6,11,4,1
50,No,Travel_Frequently,681,Sales,18,4,Technical Degree,1,981,2,Female,62,4,1,Sales Representative,2,Married,17273,17256,9,Y,Yes,12,3,2,80,0,20,1,2,10,16,3,12
54,No,Travel_Rarely,1167,Research & Development,12,4,Life Sciences,1,982,3,Male,79,1,5,Manufacturing Director,3,Divorced,6032,2788,2,Y,Yes,24,4,3,80,2,7,0,2,10,2,10,11
44,Yes,Non-Travel,697,Human Resources,12,2,Other,1,983,2,Male,49,1,3,Sales Executive,3,Married,7261,18640,3,Y,Yes,16,3,1,80,1,35,5,2,8,14,4,9
50,No,Non-Travel,118,Human Resources,25,4,Medical,1,984,1,Male,69,1,5,Sales Representative,3,Divorced,19801,6025,3,Y,Yes,24,3,4,80,2,8,4,2,34,16,7,14
21,No,Travel_Frequently,1224,Human Resources,11,3,Life Sciences,1,985,3,Female,87,3,4,Human Resources,4,Married,19640,24340,4,Y,Yes,15,4,1,80,2,39,4,2,36,5,10,16
39,No,Travel_Rarely,706,Research & Development,28,1,Technical Degree,1,986,3,Male,60,4,2,Sales Executive,4,Single,3634,8741,2,Y,Yes,16,3,3,80,1,20,4,3,22,11,13,5
19,No,Non-Travel,1480,Human Resources,8,1,Marketing,1,987,3,Male,67,4,2,Sales Executive,4,Divorced,2891,5654,8,Y,No,23,3,1,80,3,0,0,3,32,3,5,4
27,No,Travel_Rarely,132,Research & Development,28,3,Marketing,1,988,2,Male,74,3,3,Sales Executive,3,Divorced,11683,15580,3,Y,Yes,18,3,1,80,1,3,3,2,0,11,3,12
22,Yes,Travel_Rarely,1352,Research & Development,7,2,Human Resources,1,989,2,Female,70,4,5,Sales Representative,1,Single,10967,9660,9,Y,No,18,4,1,80,2,9,6,2,19,1,4,13
27,No,Travel_Rarely,961,Human Resources,23,3,Medical,1,990,3,Male,38,3,1,Human Resources,2,Married,13128,5251,3,Y,No,13,3,1,80,2,25,1,4,4,6,10,13
50,Yes,Travel_Frequently,254,Sales,21,1,Medical,1,991,4,Female,38,2,5,Laboratory Technician,4,Divorced,8426,7268,5,Y,Yes,19,3,4,80,1,39,1,2,28,15,6,14
55,Yes,Travel_Rarely,1004,Sales,2,3,Human Resources,1,992,2,Female,92,2,3,Research Director,1,Single,2970,13781,7,Y,No,16,4,1,80,0,2,4,1,25,11,13,15
30,No,Non-Travel,1369,Human Resources,11,2,Life Sciences,1,993,2,Female,51,4,3,Human Resources,4,Single,7771,25560,6,Y,No,17,4,1,80,0,8,2,3,37,15,7,9
48,No,Travel_Rarely,504,Human Resources,22,1,Marketing,1,994,3,Male,45,2,3,Laboratory Technician,4,Divorced,11684,15489,3,Y,No,19,3,4,80,0,31,0,2,2,13,4,0
53,No,Non-Travel,943,Research & Development,10,2,Marketing,1,995,4,Male,61,2,2,Laboratory Technician,3,Divorced,13857,17131,3,Y,Yes,24,3,1,80,0,2,5,3,20,0,1,10
41,No,Travel_Rarely,1284,Human Resources,3,3,Medical,1,996,3,Female,95,2,5,Sales Executive,3,Divorced,18032,9562,4,Y,No,23,3,1,80,1,3,5,2,12,8,5,6
32,No,Non-Travel,846,Research & Development,20,4,Medical,1,997,2,Male,43,1,5,Research Scientist,4,Single,10832,17987,9,Y,No,17,4,3,80,3,5,6,1,30,6,8,16
46,No,Non-Travel,1240,Human Resources,29,3,Human Resources,1,998,3,Male,67,2,1,Sales Representative,2,Married,15640,22810,4,Y,No,20,3,4,80,0,8,3,2,16,4,2,3
25,No,Travel_Rarely,370,Sales,10,2,Technical Degree,1,999,3,Female,37,1,3,Laboratory Technician,4,Married,13626,22311,0,Y,No,19,4,2,80,2,25,4,3,34,9,6,6
